name,year,selling_price,km_driven,fuel,seller_type,transmission,owner,brand,car_age,km_per_year,price_category
Tata Altroz XE,2020.0,500000.0,5000.0,Petrol,Individual,Manual,First Owner,Tata,6.0,714.2857142857143,Luxury
Hyundai Creta 1.6 CRDi SX,2016.0,535000.0,54000.0,Diesel,Individual,Manual,First Owner,Hyundai,10.0,4909.090909090909,Luxury
Hyundai Grand i10 1.2 Kappa Sportz BSIV,2016.0,396000.0,54000.0,Petrol,Dealer,Manual,First Owner,Hyundai,10.0,4909.090909090909,Mid-Range
Honda City i DTEC VX,2014.0,600000.0,50000.0,Diesel,Individual,Manual,First Owner,Honda,12.0,3846.153846153846,Luxury
Maruti Wagon R ZXI 1.2,2019.0,575000.0,30000.0,Petrol,Dealer,Manual,First Owner,Maruti,7.0,3750.0,Luxury
Hyundai Santro Sportz BSIV,2020.0,520000.0,5000.0,Petrol,Individual,Manual,First Owner,Hyundai,6.0,714.2857142857143,Luxury
Mahindra XUV500 AT W10 FWD,2018.0,1400000.0,30000.0,Diesel,Individual,Automatic,First Owner,Mahindra,8.0,3333.3333333333335,Luxury
Maruti Baleno Delta Automatic,2018.0,600000.0,7600.0,Petrol,Individual,Automatic,First Owner,Maruti,8.0,844.4444444444445,Luxury
Chevrolet Beat Diesel LS,2013.0,195000.0,47253.0,Diesel,Dealer,Manual,First Owner,Chevrolet,13.0,3375.214285714286,Budget
Maruti Alto K10 VXI AGS,2015.0,281000.0,4432.0,Petrol,Dealer,Automatic,Second Owner,Maruti,11.0,369.3333333333333,Mid-Range
Tata Indica GLS BS IV,2010.0,187500.0,110000.0,Petrol,Individual,Manual,Second Owner,Tata,16.0,6470.588235294118,Budget
Hyundai Grand i10 Sportz,2014.0,400000.0,25000.0,Petrol,Individual,Manual,First Owner,Hyundai,12.0,1923.076923076923,Mid-Range
Tata Indica Vista Terra 1.4 TDI,2009.0,93000.0,70000.0,Petrol,Individual,Manual,First Owner,Tata,17.0,3888.8888888888887,Budget
Hyundai i20 Active S Petrol,2016.0,560000.0,68523.0,Petrol,Dealer,Manual,First Owner,Hyundai,10.0,6229.363636363636,Luxury
Hyundai EON 1.0 Era Plus,2019.0,400000.0,5000.0,Petrol,Individual,Manual,First Owner,Hyundai,7.0,625.0,Mid-Range
Tata Tigor 1.2 Revotron XT,2018.0,459999.0,40000.0,Petrol,Individual,Manual,First Owner,Tata,8.0,4444.444444444444,Mid-Range
Hyundai Xcent 1.2 CRDi E,2017.0,450000.0,43000.0,Petrol,Individual,Manual,First Owner,Hyundai,9.0,4300.0,Mid-Range
Maruti Alto Green LXi (CNG),2010.0,88000.0,80251.0,CNG,Dealer,Manual,Second Owner,Maruti,16.0,4720.64705882353,Budget
Hyundai i20 1.2 Era,2010.0,250000.0,34500.0,Petrol,Individual,Manual,Second Owner,Hyundai,16.0,2029.4117647058824,Budget
Ford Ikon 1.4 ZXi,2000.0,22000.0,42743.0,Petrol,Dealer,Manual,Third Owner,Ford,26.0,1583.0740740740741,Budget
Chevrolet Beat Diesel LS,2013.0,130000.0,70000.0,Petrol,Individual,Manual,Second Owner,Chevrolet,13.0,5000.0,Budget
Maruti Zen VXi - BS III,2004.0,79000.0,80000.0,Petrol,Individual,Manual,First Owner,Maruti,22.0,3478.2608695652175,Budget
Chevrolet Beat Diesel LS,2012.0,120000.0,110000.0,Diesel,Individual,Manual,First Owner,Chevrolet,14.0,7333.333333333333,Budget
BMW 7 Series 730Ld,2011.0,2500000.0,100000.0,Diesel,Individual,Automatic,Second Owner,BMW,15.0,6250.0,Luxury
Chevrolet Optra Magnum 2.0 LT,2012.0,300000.0,70000.0,Diesel,Individual,Manual,First Owner,Chevrolet,14.0,4666.666666666667,Mid-Range
Chevrolet Optra Magnum 2.0 LT,2012.0,300000.0,25000.0,Diesel,Individual,Manual,First Owner,Chevrolet,14.0,1666.6666666666667,Mid-Range
Maruti A-Star Lxi,2009.0,145000.0,25000.0,Petrol,Individual,Manual,First Owner,Maruti,17.0,1388.888888888889,Budget
Ford Endeavour 3.2 Titanium AT 4X4,2019.0,3200000.0,20000.0,Diesel,Individual,Automatic,First Owner,Ford,7.0,2500.0,Luxury
Chevrolet Spark 1.0 LT,2013.0,240000.0,10000.0,Petrol,Individual,Manual,First Owner,Chevrolet,13.0,714.2857142857143,Budget
Honda WR-V i-DTEC VX,2018.0,700000.0,30000.0,Diesel,Individual,Manual,First Owner,Honda,8.0,3333.3333333333335,Luxury
Hyundai Accent GLX,2010.0,145000.0,110000.0,Petrol,Individual,Manual,Second Owner,Hyundai,16.0,6470.588235294118,Budget
Maruti Ertiga VDI Limited Edition,2014.0,535000.0,80000.0,Diesel,Individual,Manual,Second Owner,Maruti,12.0,6153.846153846154,Luxury
Mahindra KUV 100 mFALCON G80 K2 Plus,2016.0,420000.0,21000.0,Petrol,Individual,Manual,First Owner,Mahindra,10.0,1909.090909090909,Mid-Range
Maruti Alto K10 VXI,2016.0,350000.0,20000.0,Petrol,Individual,Manual,First Owner,Maruti,10.0,1818.1818181818182,Mid-Range
,2014.0,350000.0,60000.0,Diesel,Individual,Manual,First Owner,,12.0,4615.384615384615,Mid-Range
Mitsubishi Montero 3.2 MT,2007.0,750000.0,180000.0,Diesel,Individual,Manual,First Owner,Mitsubishi,19.0,9000.0,Luxury
Tata Indica Vista Aqua 1.3 Quadrajet ABS BSIV,2012.0,198000.0,70000.0,Diesel,Individual,Manual,Second Owner,Tata,14.0,4666.666666666667,Budget
Hyundai i20 Magna Optional 1.4 CRDi,2013.0,420000.0,50000.0,Diesel,Individual,Manual,First Owner,Hyundai,13.0,3571.4285714285716,Mid-Range
Hyundai i20 Magna Optional 1.4 CRDi,2014.0,420000.0,50000.0,Diesel,Individual,Manual,First Owner,Hyundai,12.0,3846.153846153846,Mid-Range
Ford Endeavour 4x2 XLT,2004.0,195000.0,120000.0,Diesel,Individual,Manual,First Owner,Ford,22.0,5217.391304347826,Budget
,2014.0,350000.0,60000.0,Petrol,Individual,Manual,Second Owner,,12.0,4615.384615384615,Mid-Range
Nissan Micra XL,2011.0,275000.0,40000.0,Petrol,Individual,Manual,Second Owner,Nissan,15.0,2500.0,Budget
Maruti 800 Std,2001.0,65000.0,60000.0,Petrol,Individual,Manual,Third Owner,Maruti,25.0,2307.6923076923076,Budget
Maruti Swift LXi BSIV,2008.0,200000.0,50000.0,Petrol,Individual,Manual,First Owner,Maruti,18.0,2631.5789473684213,Budget
Maruti Swift Dzire VDi,2010.0,250000.0,110000.0,Diesel,Individual,Manual,Second Owner,Maruti,16.0,6470.588235294118,Budget
Maruti Ignis 1.3 Delta,2018.0,590000.0,60000.0,Diesel,Dealer,Manual,First Owner,Maruti,8.0,6666.666666666667,Luxury
Maruti SX4 Vxi BSIV,2012.0,225000.0,110000.0,Petrol,Individual,Manual,Second Owner,Maruti,14.0,7333.333333333333,Budget
Tata Indigo CS LX (TDI) BS-III,2015.0,225000.0,68745.0,Diesel,Dealer,Manual,First Owner,Tata,11.0,5728.75,Budget
Mahindra Bolero Power Plus SLX,2019.0,860000.0,35000.0,Diesel,Individual,Manual,First Owner,Mahindra,7.0,4375.0,Luxury
Mahindra XUV500 W6 2WD,2016.0,900000.0,47000.0,Diesel,Individual,Manual,First Owner,Mahindra,10.0,4272.727272727273,Luxury
,2014.0,350000.0,60000.0,Diesel,Individual,Manual,First Owner,,12.0,4615.384615384615,Mid-Range
Tata Indica Vista Terra 1.4 TDI,2010.0,100000.0,80000.0,Diesel,Individual,Manual,First Owner,Tata,16.0,4705.882352941177,Budget
Hyundai Santro Xing XL eRLX Euro III,2006.0,100000.0,40000.0,Petrol,Individual,Manual,Second Owner,Hyundai,20.0,1904.7619047619048,Budget
Maruti Alto K10 VXI AGS,2017.0,375000.0,27289.0,Petrol,Dealer,Automatic,First Owner,Maruti,9.0,2728.9,Mid-Range
Tata Tiago XZA AMT,2018.0,525000.0,10980.0,Petrol,Dealer,Automatic,First Owner,Tata,8.0,1220.0,Luxury
,2014.0,350000.0,60000.0,Petrol,Dealer,Manual,First Owner,,12.0,4615.384615384615,Mid-Range
Maruti Swift Dzire VDI,2013.0,525000.0,37000.0,Diesel,Dealer,Manual,First Owner,Maruti,13.0,2642.8571428571427,Luxury
Nissan Evalia XV,2014.0,650000.0,28245.0,Diesel,Dealer,Manual,First Owner,Nissan,12.0,2172.6923076923076,Luxury
Hyundai Grand i10 1.2 CRDi Sportz Option,2017.0,575000.0,27005.0,Diesel,Dealer,Manual,First Owner,Hyundai,9.0,2700.5,Luxury
Hyundai i10 Magna,2014.0,355000.0,39227.0,Petrol,Dealer,Manual,First Owner,Hyundai,12.0,3017.4615384615386,Mid-Range
Mahindra KUV 100 D75 K4 Plus 5Str,2016.0,470000.0,31367.0,Diesel,Dealer,Manual,First Owner,Mahindra,10.0,2851.5454545454545,Mid-Range
Maruti Wagon R LXI,2008.0,221000.0,35008.0,Petrol,Dealer,Manual,First Owner,Maruti,18.0,1842.5263157894738,Budget
Hyundai Santro Xing GLS,2009.0,350000.0,27005.0,Petrol,Dealer,Manual,First Owner,Hyundai,17.0,1500.2777777777778,Mid-Range
Maruti Zen VX,2001.0,85000.0,86000.0,Petrol,Individual,Manual,Second Owner,Maruti,25.0,3307.6923076923076,Budget
Maruti Swift VDI,2013.0,400000.0,50000.0,Diesel,Individual,Manual,First Owner,Maruti,13.0,3571.4285714285716,Mid-Range
Maruti Baleno Delta 1.3,2017.0,650000.0,20000.0,Petrol,Individual,Manual,First Owner,Maruti,9.0,2000.0,Luxury
Hyundai i10 Magna 1.2,2010.0,400000.0,50000.0,Petrol,Individual,Manual,First Owner,Hyundai,16.0,2941.176470588235,Mid-Range
Tata Manza Aura (ABS) Quadrajet BS IV,2012.0,187500.0,80000.0,Diesel,Individual,Manual,Second Owner,Tata,14.0,5333.333333333333,Budget
Maruti Omni LPG STD BSIV,2006.0,60000.0,135000.0,LPG,Individual,Manual,Fourth & Above Owner,Maruti,20.0,6428.571428571428,Budget
Maruti Zen D PS,2003.0,110000.0,120000.0,Diesel,Individual,Manual,Third Owner,Maruti,23.0,5000.0,Budget
Fiat Linea 1.3 Multijet Emotion,2015.0,550000.0,113600.0,Diesel,Individual,Manual,First Owner,Fiat,11.0,9466.666666666666,Luxury
,2014.0,350000.0,60000.0,Petrol,Individual,Manual,Third Owner,,12.0,4615.384615384615,Mid-Range
Ford Aspire Titanium Plus Diesel BSIV,2018.0,861999.0,20000.0,Diesel,Dealer,Manual,First Owner,Ford,8.0,2222.222222222222,Luxury
Ford Aspire Titanium Plus BSIV,2018.0,782000.0,14000.0,Petrol,Dealer,Manual,First Owner,Ford,8.0,1555.5555555555557,Luxury
Ford Freestyle Titanium Plus Diesel BSIV,2018.0,836000.0,26000.0,Diesel,Dealer,Manual,First Owner,Ford,8.0,2888.8888888888887,Luxury
Honda City i VTEC V,2016.0,696000.0,138925.0,Petrol,Dealer,Manual,First Owner,Honda,10.0,12629.545454545454,Luxury
Honda Jazz 1.5 VX i DTEC,2016.0,596000.0,121764.0,Diesel,Dealer,Manual,First Owner,Honda,10.0,11069.454545454546,Luxury
Honda Jazz 1.2 VX i VTEC,2016.0,612000.0,105429.0,Petrol,Dealer,Manual,First Owner,Honda,10.0,9584.454545454546,Luxury
Maruti Alto 800 LXI,2015.0,114999.0,35000.0,Petrol,Individual,Manual,First Owner,Maruti,11.0,2916.6666666666665,Budget
Tata Bolt Quadrajet XE,2012.0,340000.0,60000.0,Diesel,Individual,Manual,First Owner,Tata,14.0,4000.0,Mid-Range
Maruti Swift ZXI Plus,2020.0,550000.0,5000.0,Petrol,Individual,Manual,First Owner,Maruti,6.0,714.2857142857143,Luxury
Chevrolet Aveo U-VA 1.2 LT,2008.0,114999.0,70000.0,Petrol,Individual,Manual,Third Owner,Chevrolet,18.0,3684.2105263157896,Budget
Maruti Wagon R VXI,2000.0,105000.0,80000.0,Petrol,Individual,Manual,First Owner,Maruti,26.0,2962.962962962963,Budget
Maruti Vitara Brezza ZDi,2019.0,890000.0,20000.0,Diesel,Individual,Manual,First Owner,Maruti,7.0,2500.0,Luxury
,2014.0,350000.0,60000.0,Petrol,Individual,Manual,First Owner,,12.0,4615.384615384615,Mid-Range
Hyundai i20 Asta (o),2014.0,525000.0,54000.0,Petrol,Dealer,Manual,Second Owner,Hyundai,12.0,4153.846153846154,Luxury
Volkswagen Jetta 2.0L TDI Highline AT,2012.0,735000.0,55300.0,Petrol,Dealer,Automatic,First Owner,Volkswagen,14.0,3686.6666666666665,Luxury
Honda Amaze S i-VTEC,2015.0,495000.0,11958.0,Petrol,Dealer,Manual,First Owner,Honda,11.0,996.5,Luxury
Hyundai Creta 1.6 SX Option,2017.0,1025000.0,9000.0,Petrol,Dealer,Manual,First Owner,Hyundai,9.0,900.0,Luxury
Mahindra XUV500 W8 2WD,2015.0,750000.0,70000.0,Diesel,Individual,Manual,First Owner,Mahindra,11.0,5833.333333333333,Luxury
Hyundai i20 Asta 1.2,2014.0,475000.0,54000.0,Petrol,Dealer,Manual,First Owner,Hyundai,12.0,4153.846153846154,Mid-Range
Hyundai Santro Xing XO,2007.0,80000.0,58000.0,Petrol,Dealer,Manual,Second Owner,Hyundai,19.0,2900.0,Budget
Mahindra Bolero 2011-2019 SLE,2013.0,325000.0,62200.0,Diesel,Individual,Manual,First Owner,Mahindra,13.0,4442.857142857143,Mid-Range
Audi A8 4.2 TDI,2013.0,2800000.0,49000.0,Diesel,Dealer,Automatic,First Owner,Audi,13.0,3500.0,Luxury
Datsun RediGO 1.0 S,2017.0,210000.0,15000.0,Petrol,Dealer,Manual,Second Owner,Datsun,9.0,1500.0,Budget
Chevrolet Cruze LT,2012.0,200000.0,44500.0,Diesel,Dealer,Manual,Second Owner,Chevrolet,14.0,2966.6666666666665,Budget
Volkswagen Jetta 1.4 TSI Comfortline,2013.0,450000.0,50000.0,Petrol,Individual,Manual,First Owner,Volkswagen,13.0,3571.4285714285716,Mid-Range
Audi A4 2.0 TDI 177 Bhp Premium Plus,2013.0,1150000.0,53000.0,Diesel,Dealer,Automatic,First Owner,Audi,13.0,3785.714285714286,Luxury
Honda Civic 1.8 V AT,2009.0,210000.0,63500.0,Petrol,Dealer,Automatic,First Owner,Honda,17.0,3527.777777777778,Budget
Mercedes-Benz E-Class Exclusive E 200 BSIV,2018.0,4500000.0,9800.0,Petrol,Individual,Automatic,First Owner,Mercedes-Benz,8.0,1088.888888888889,Luxury
Volkswagen Polo GTI,2013.0,825000.0,13599.0,Petrol,Dealer,Automatic,First Owner,Volkswagen,13.0,971.3571428571429,Luxury
BMW X1 sDrive 20d xLine,2017.0,2750000.0,13000.0,Diesel,Individual,Automatic,First Owner,BMW,9.0,1300.0,Luxury
Chevrolet Beat Diesel,2012.0,160000.0,110000.0,Diesel,Individual,Manual,First Owner,Chevrolet,14.0,7333.333333333333,Budget
Mahindra Scorpio SLE BSIV,2014.0,550000.0,100000.0,Diesel,Individual,Manual,Second Owner,Mahindra,12.0,7692.307692307692,Luxury
Maruti Swift 1.3 VXI ABS,2014.0,95000.0,110000.0,Petrol,Individual,Manual,Third Owner,Maruti,12.0,8461.538461538461,Budget
Toyota Innova 2.5 G (Diesel) 7 Seater,2014.0,725000.0,90000.0,Diesel,Individual,Manual,Second Owner,Toyota,12.0,6923.076923076923,Luxury
Tata Tigor 1.2 Revotron XZ Option,2019.0,670000.0,17000.0,Petrol,Individual,Manual,First Owner,Tata,7.0,2125.0,Luxury
Maruti Alto LX,2008.0,65000.0,140000.0,Petrol,Individual,Manual,First Owner,Maruti,18.0,7368.421052631579,Budget
Mahindra Xylo D4,2015.0,500000.0,50000.0,Diesel,Individual,Manual,Second Owner,Mahindra,11.0,4166.666666666667,Luxury
Mahindra KUV 100 mFALCON G80 K8 5str,2017.0,600000.0,53000.0,Petrol,Individual,Manual,First Owner,Mahindra,9.0,5300.0,Luxury
Maruti Wagon R VXI Optional,2017.0,350000.0,70000.0,Petrol,Individual,Manual,Second Owner,Maruti,9.0,7000.0,Mid-Range
Chevrolet Beat Diesel LT,2012.0,200000.0,70000.0,Diesel,Individual,Manual,Second Owner,Chevrolet,14.0,4666.666666666667,Budget
Hyundai Getz 1.5 CRDi GVS,2008.0,110000.0,154000.0,Diesel,Individual,Manual,Third Owner,Hyundai,18.0,8105.263157894737,Budget
Hyundai EON Sportz,2012.0,150000.0,80000.0,Petrol,Individual,Manual,First Owner,Hyundai,14.0,5333.333333333333,Budget
Maruti Zen D PS,2003.0,75000.0,110000.0,Diesel,Individual,Manual,Second Owner,Maruti,23.0,4583.333333333333,Budget
Honda Amaze EX i-Dtech,2013.0,350000.0,90000.0,Diesel,Individual,Manual,Second Owner,Honda,13.0,6428.571428571428,Mid-Range
Toyota Innova Crysta 2.4 VX MT 8S BSIV,2018.0,1700000.0,15000.0,Diesel,Individual,Manual,First Owner,Toyota,8.0,1666.6666666666667,Luxury
BMW X1 sDrive20d,2011.0,890000.0,86000.0,Diesel,Individual,Automatic,Second Owner,BMW,15.0,5375.0,Luxury
Mahindra Scorpio M2DI,2014.0,500000.0,120000.0,Diesel,Individual,Manual,First Owner,Mahindra,12.0,9230.76923076923,Luxury
Hyundai Elite i20 Sportz Plus Dual Tone BSIV,2019.0,600000.0,5200.0,Petrol,Individual,Manual,First Owner,Hyundai,7.0,650.0,Luxury
,2014.0,350000.0,60000.0,Petrol,Individual,Manual,First Owner,,12.0,4615.384615384615,Mid-Range
Hyundai i10 Era 1.1 iTech SE,2011.0,235000.0,46000.0,Petrol,Individual,Manual,First Owner,Hyundai,15.0,2875.0,Budget
Tata Indigo GLX,2012.0,187500.0,40000.0,Petrol,Individual,Manual,Second Owner,Tata,14.0,2666.6666666666665,Budget
,2014.0,350000.0,60000.0,Diesel,Individual,Manual,Second Owner,,12.0,4615.384615384615,Mid-Range
Hyundai Verna CRDi 1.6 SX,2019.0,1000000.0,25000.0,Diesel,Individual,Manual,Second Owner,Hyundai,7.0,3125.0,Luxury
,2014.0,350000.0,60000.0,Diesel,Individual,Manual,First Owner,,12.0,4615.384615384615,Mid-Range
Volkswagen Polo 1.5 TDI Highline,2015.0,600000.0,70000.0,Diesel,Individual,Manual,First Owner,Volkswagen,11.0,5833.333333333333,Luxury
Hyundai i20 1.2 Spotz,2017.0,600000.0,70000.0,Petrol,Individual,Manual,Second Owner,Hyundai,9.0,7000.0,Luxury
,2014.0,350000.0,60000.0,Diesel,Individual,Manual,Second Owner,,12.0,4615.384615384615,Mid-Range
Hyundai Grand i10 1.2 Kappa Magna AT,2017.0,450000.0,12700.0,Petrol,Individual,Automatic,First Owner,Hyundai,9.0,1270.0,Mid-Range
,2014.0,350000.0,60000.0,Diesel,Individual,Manual,First Owner,,12.0,4615.384615384615,Mid-Range
Mahindra XUV500 W10 2WD,2018.0,1400000.0,20000.0,Diesel,Individual,Manual,First Owner,Mahindra,8.0,2222.222222222222,Luxury
Renault KWID 1.0 RXT Optional,2016.0,300000.0,20000.0,Petrol,Individual,Manual,First Owner,Renault,10.0,1818.1818181818182,Mid-Range
Ford EcoSport 1.5 Petrol Titanium BSIV,2017.0,507500.0,19000.0,Petrol,Individual,Manual,First Owner,Ford,9.0,1900.0,Luxury
Fiat Grande Punto Active (Diesel),2009.0,250999.0,77500.0,Diesel,Individual,Manual,Second Owner,Fiat,17.0,4305.555555555556,Budget
BMW X1 sDrive 20d xLine,2019.0,2600000.0,9500.0,Petrol,Individual,Automatic,First Owner,BMW,7.0,1187.5,Luxury
Skoda Fabia 1.2 MPI Ambition Plus,2012.0,300000.0,50000.0,Petrol,Individual,Manual,First Owner,Skoda,14.0,3333.3333333333335,Mid-Range
Volkswagen Polo Diesel Trendline 1.2L,2012.0,295000.0,90000.0,Diesel,Individual,Manual,First Owner,Volkswagen,14.0,6000.0,Mid-Range
Ford Ecosport 1.0 Ecoboost Platinum Edition BSIV,2013.0,650000.0,45839.0,Petrol,Dealer,Manual,First Owner,Ford,13.0,3274.214285714286,Luxury
Chevrolet Aveo 1.4 LS,2010.0,200000.0,74510.0,Petrol,Dealer,Manual,First Owner,Chevrolet,16.0,4382.941176470588,Budget
Chevrolet Aveo U-VA 1.2 LS,2009.0,130000.0,87293.0,Petrol,Dealer,Manual,First Owner,Chevrolet,17.0,4849.611111111111,Budget
Ford Figo Diesel EXI,2012.0,250000.0,156040.0,Diesel,Dealer,Manual,First Owner,Ford,14.0,10402.666666666666,Budget
Ford Endeavour 2.5L 4X2 MT,2004.0,400000.0,93415.0,Diesel,Dealer,Manual,First Owner,Ford,22.0,4061.521739130435,Mid-Range
Ford Aspire Titanium BSIV,2017.0,507500.0,101159.0,Petrol,Dealer,Manual,First Owner,Ford,9.0,10115.9,Luxury
Hyundai EON 1.0 Kappa Magna Plus,2015.0,350000.0,80000.0,Petrol,Individual,Manual,Second Owner,Hyundai,11.0,6666.666666666667,Mid-Range
Tata Tiago 2019-2020 XZ,2019.0,450000.0,12000.0,Petrol,Individual,Manual,First Owner,Tata,7.0,1500.0,Mid-Range
Maruti Swift ZXI,2013.0,350000.0,90000.0,Petrol,Individual,Manual,First Owner,Maruti,13.0,6428.571428571428,Mid-Range
Chevrolet Spark 1.0 LT,2011.0,130000.0,68519.0,Petrol,Dealer,Manual,First Owner,Chevrolet,15.0,4282.4375,Budget
Chevrolet Beat Diesel LS,2012.0,200000.0,55130.0,Diesel,Dealer,Manual,First Owner,Chevrolet,14.0,3675.3333333333335,Budget
Ford Ecosport 1.0 Ecoboost Titanium Optional,2014.0,475000.0,62091.0,Petrol,Dealer,Manual,First Owner,Ford,12.0,4776.2307692307695,Mid-Range
Volkswagen Polo 1.2 MPI Comfortline,2015.0,470000.0,58182.0,Petrol,Dealer,Manual,First Owner,Volkswagen,11.0,4848.5,Mid-Range
,2014.0,350000.0,60000.0,Diesel,Dealer,Manual,First Owner,,12.0,4615.384615384615,Mid-Range
Mahindra XUV500 W8 2WD,2013.0,650000.0,102989.0,Diesel,Dealer,Manual,First Owner,Mahindra,13.0,7356.357142857143,Luxury
Honda City 1.5 E MT,2010.0,400000.0,50000.0,Petrol,Individual,Manual,First Owner,Honda,16.0,2941.176470588235,Mid-Range
Maruti Zen VXI,2000.0,100000.0,120000.0,Petrol,Individual,Manual,First Owner,Maruti,26.0,4444.444444444444,Budget
Maruti Swift Dzire VDI,2014.0,409999.0,90000.0,Petrol,Individual,Manual,First Owner,Maruti,12.0,6923.076923076923,Mid-Range
Maruti Swift VDI BSIV,2018.0,640000.0,25000.0,Diesel,Individual,Manual,First Owner,Maruti,8.0,2777.777777777778,Luxury
Maruti Wagon R LXI Minor,2007.0,160000.0,80000.0,Petrol,Individual,Manual,Second Owner,Maruti,19.0,4000.0,Budget
Tata Indigo TDI,2012.0,182000.0,100000.0,Diesel,Individual,Manual,First Owner,Tata,14.0,6666.666666666667,Budget
Maruti Baleno Zeta 1.3,2018.0,750000.0,70000.0,Diesel,Individual,Manual,First Owner,Maruti,8.0,7777.777777777777,Luxury
Mahindra Jeep MM 550 XDB,2002.0,150000.0,50000.0,Diesel,Individual,Manual,Third Owner,Mahindra,24.0,2000.0,Budget
Maruti Alto STD,2008.0,80000.0,100000.0,Petrol,Individual,Manual,Second Owner,Maruti,18.0,5263.1578947368425,Budget
Maruti Celerio VDi,2016.0,275000.0,90000.0,Diesel,Individual,Manual,Third Owner,Maruti,10.0,8181.818181818182,Budget
,2014.0,350000.0,60000.0,Petrol,Individual,Manual,Third Owner,,12.0,4615.384615384615,Mid-Range
Maruti Alto LX,2007.0,70000.0,120000.0,Petrol,Individual,Manual,Third Owner,Maruti,19.0,6000.0,Budget
Volkswagen Jetta 1.9 Highline TDI,2008.0,285000.0,90000.0,Diesel,Individual,Automatic,Second Owner,Volkswagen,18.0,4736.8421052631575,Mid-Range
Maruti Swift VDI BSIV,2015.0,350000.0,60000.0,Diesel,Individual,Manual,Second Owner,Maruti,11.0,5000.0,Mid-Range
Hyundai i20 Active 1.4 SX with AVN,2015.0,699000.0,30000.0,Diesel,Individual,Manual,Second Owner,Hyundai,11.0,2500.0,Luxury
Ford Figo Diesel ZXI,2014.0,507500.0,62091.0,Diesel,Individual,Manual,Second Owner,Ford,12.0,4776.2307692307695,Luxury
Hyundai i20 1.4 CRDi Magna,2012.0,350000.0,160000.0,Diesel,Individual,Manual,Second Owner,Hyundai,14.0,10666.666666666666,Mid-Range
Maruti Alto LXi BSIII,2006.0,135000.0,90000.0,Petrol,Individual,Manual,Third Owner,Maruti,20.0,4285.714285714285,Budget
Mahindra Xylo E4 8S,2010.0,325000.0,120000.0,Diesel,Individual,Manual,Third Owner,Mahindra,16.0,7058.823529411765,Mid-Range
,2014.0,350000.0,60000.0,Diesel,Individual,Manual,Second Owner,,12.0,4615.384615384615,Mid-Range
Mahindra Bolero SLE,2009.0,300000.0,178000.0,Diesel,Individual,Manual,Second Owner,Mahindra,17.0,9888.888888888889,Mid-Range
Toyota Innova 2.5 VX (Diesel) 8 Seater,2014.0,1200000.0,200000.0,Diesel,Individual,Manual,Second Owner,Toyota,12.0,15384.615384615385,Luxury
Ford Fiesta Petrol Trend,2012.0,450000.0,60000.0,Petrol,Dealer,Manual,First Owner,Ford,14.0,4000.0,Mid-Range
Tata Tiago 1.2 Revotron XE,2019.0,425000.0,3000.0,Petrol,Individual,Manual,First Owner,Tata,7.0,375.0,Mid-Range
Maruti Alto LXi,2006.0,150000.0,75118.0,Petrol,Individual,Manual,Second Owner,Maruti,20.0,3577.0476190476193,Budget
Maruti Ritz LDi,2013.0,290000.0,140000.0,Diesel,Individual,Manual,First Owner,Maruti,13.0,10000.0,Mid-Range
Hyundai Xcent 1.2 Kappa Base,2014.0,335000.0,60000.0,Petrol,Individual,Manual,Second Owner,Hyundai,12.0,4615.384615384615,Mid-Range
Chevrolet Optra 1.6,2006.0,120000.0,70000.0,Petrol,Dealer,Manual,Fourth & Above Owner,Chevrolet,20.0,3333.3333333333335,Budget
Ford Ikon 1.6 ZXI NXt,2005.0,20000.0,62091.0,Petrol,Individual,Manual,Second Owner,Ford,21.0,2822.318181818182,Budget
